Цена;Минут до метро;Количество комнат;Площадь;Площадь спален;Площадь кухни;Номер этажа;Количество этажей;Округ_ Центральный административный округ;Округ_Восточный административный округ;Округ_Западный административный округ;Округ_Новомосковский административный округ;Округ_Северный административный округ;Округ_Северо-Восточный административный округ;Округ_Северо-Западный административный округ;Округ_Центральный административный округ;Округ_Юго-Восточный административный округ;Округ_Юго-Западный административный округ;Округ_Южный административный округ;Ремонт_Без ремонта;Ремонт_Дизайнерский;Ремонт_Европейский;Ремонт_Косметический
125000000;8;5;234,7;120,8;26,1;2;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
150000000;8;5;243,6;125,3;26,8;3;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
155000000;6;5;200;12;23,2;3;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
260000000;16;5;582;296,4;54,8;21;21;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
351500000;10;5;370;152;44;5;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
76000000;6;5;192,5;130;53,8;7;11;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
89989000;5;5;317,7;212;30;25;27;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
92000000;4;5;226,2;161;24;7;10;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
98500000;4;5;153;100;41;4;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
115000000;11;5;212;100;13;27;31;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
142000000;11;5;184;18;21,9;4;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
145000000;12;5;196;116;25;11;21;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
157300000;9;5;250,5;160;10,5;3;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
160000000;8;5;180;77;35;16;24;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
164000000;15;5;205;105,8;23,6;8;11;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
176000000;7;5;190;70;50;10;21;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
180000000;8;5;198,8;123;17;4;11;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
195000000;7;5;184;117;9;17;21;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
199000000;6;5;177;98;18;3;7;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
200000000;14;5;317,7;162,7;32,9;5;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
218000000;6;5;320;30;33,1;4;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
242000000;6;5;190;98,2;22,4;5;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
271000000;8;5;209;170;30;16;16;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
295500000;6;5;193;135;30;2;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
53000000;18;5;183,5;80;30;12;14;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
110000000;9;5;187,2;96,8;22,1;16;17;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
140000000;4;5;201;156;25;3;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
140000000;10;5;181,4;115;20;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
154000000;6;5;229;172;15;8;9;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
180000000;14;5;178;165;21,4;6;8;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
195000000;10;5;232;18,7;25,8;4;7;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
199000000;6;5;177;134;25;3;7;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
62000000;5;5;136;69;20;2;14;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
69000000;2;5;198,9;128;36;10;19;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
128000000;3;5;229;130;25;7;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
130000000;5;5;172;111;13;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
130000000;16;5;370;275;25;21;21;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
150000000;1;5;350;16;35,6;17;17;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
230000000;11;5;196,8;30;22,9;5;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
243000000;3;5;288,8;180;20;9;11;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
250000000;7;5;245;196;25;3;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
270000000;10;5;310,9;255;25;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
350000000;9;6;305;250;25;2;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
120000000;9;6;422,34;160;55;7;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
417450000;6;6;379,5;194;38;5;10;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
340000000;9;6;315;160;20;2;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
350000000;13;6;310;158,9;32,3;2;14;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
350000000;8;6;305;156,3;31,9;2;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
400000000;7;6;192,7;99,6;22,6;6;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
118000000;7;6;298;152,8;31,3;2;7;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
460000000;6;6;550,9;280,6;52,2;6;10;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
125000000;11;6;260;175;50;35;38;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
85000000;12;6;243,2;20;26,8;28;28;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
855000000;19;6;427,5;20;42;9;9;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
230000000;6;6;245,4;20;26,9;2;4;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
79800000;3;6;234,4;120,6;26;7;22;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
210000000;15;6;225;131,8;39,2;14;20;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
380000000;4;6;303,8;155,7;31,8;3;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
885000000;19;6;514;20;49,2;9;9;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
89000000;6;6;233;20;25,9;3;22;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
270000000;6;6;450;43;43,9;2;4;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
350000000;12;6;257;132,1;27,9;8;9;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
700000000;11;6;283;145,2;30,1;11;14;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
113400000;4;6;189;50;22,3;40;90;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
220000000;7;6;315;157;36;5;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
750000000;6;6;298,93;20;31,4;4;12;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
129900000;10;6;235;150;16;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
200000000;26;6;385;50;38,5;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
350000000;7;6;357,2;182,7;36,2;4;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
130000000;4;6;180;111;22;28;53;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
297000000;4;6;239;123;26,4;3;8;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
380000000;4;6;304;155,8;31,8;3;8;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
99000000;5;6;207;150;20;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
46500000;13;6;187;113,1;26,6;9;9;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
117000000;8;6;243;45;26,7;9;21;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
125000000;11;6;182,25;107;25;6;17;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
156750000;15;6;284;231;25;1;5;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
200000000;7;6;385;123;24;1;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
215000000;5;6;245;150;39;16;17;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
270250000;9;6;208,9;170;30;16;16;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
320000000;10;6;300;172;36;6;9;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
52000000;12;6;229,7;20;25,6;4;15;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
148900000;7;6;200;30;23,2;20;22;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
750000000;5;6;300;188;25;4;14;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
590000000;7;6;340;174;34,8;7;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
350000000;9;6;310;20;32,3;2;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
380000000;4;6;303,8;155,7;31,8;3;9;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
72157940;11;6;172,9;147,9;20;27;27;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
91000000;5;6;203,6;20;23,5;7;20;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
180000000;3;6;330;150;50;7;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
89000000;6;6;189;127;22;3;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
124490000;9;6;184;120;20;6;17;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
180000000;3;6;332,4;170,2;34,1;7;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
35000000;6;6;88,2;60,9;10;12;17;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
250000000;5;6;282;171;20;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
65000000;6;6;227;15;25,4;17;17;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
129375000;10;6;287,5;20;30,4;22;29;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
300000000;15;6;415;211,9;41;4;5;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
308000000;5;6;310;158,9;32,3;4;20;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
700000000;12;6;283;20;30,1;11;14;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
192000000;7;6;320;163,9;33,1;3;48;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
260000000;10;6;420;50;41,4;13;15;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
268940000;27;6;384,2;196,4;38,4;1;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
435000000;6;6;300;13;31,5;7;12;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
450000000;10;6;338,4;213;15;10;15;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
73000000;7;6;208;107,3;23,8;10;19;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
129000000;15;6;629,3;20;58,7;30;30;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
230000000;12;6;230;120,6;18;17;17;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
250000000;8;6;420;214,5;41,4;3;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
330000000;8;6;353;180,6;35,8;3;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
500000000;8;6;840;426,8;76,1;1;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
88000000;11;6;181,7;105;13;15;15;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
110000000;19;6;184;45;21,9;12;13;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
142450000;8;6;259,3;133,2;28,1;7;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
143000000;10;6;180;114;22;14;22;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
155000000;19;6;235;150;25;15;20;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
200000000;6;6;385;123;22;1;25;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
211800000;5;6;353;180,6;35,8;1;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
230000000;12;6;229,3;143;13;17;17;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
412500000;14;6;375;191,7;37,7;5;6;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
457000000;3;6;460;350;20;16;24;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
516900000;5;6;861,5;437,7;77,9;1;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
205000000;18;6;560;26;53;4;25;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
320000000;10;6;300;144;36;6;10;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
350000000;13;6;406;18;40,2;3;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
125000000;4;6;240;190;20;5;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
700000000;20;6;283,1;149;27;11;14;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
160000000;3;6;326;18;33,6;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
349900000;7;6;275;170;29,4;14;18;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
399000000;8;6;348;288;25;7;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
440000000;9;6;387;210;40;4;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
547000000;7;6;396,4;202,5;39,4;14;15;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
732000000;7;6;524;267;50;14;15;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
82000000;8;6;176;91,1;21,2;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
85000000;3;6;269;186;30;16;17;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
128990000;9;6;350;250;50;4;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
130000000;14;6;222;96;37;1;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
134900000;7;6;455,6;58;44,3;14;15;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
143165000;7;6;260,3;160;28,2;3;13;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
210000000;7;6;375;172;30;13;25;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
250000000;12;6;500;165;25;1;5;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
325000000;12;6;500;300;50;1;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
350000000;3;6;305;24;31,9;2;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
417450000;13;6;379,5;370;38;5;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
450000000;9;6;355;100;19;3;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
750000000;9;6;325;166,4;33,5;14;18;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
175000000;12;6;408;280;25;7;15;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
300000000;8;6;298;200;30;6;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1200000000;11;6;630;300;100;6;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
300000000;5;6;693;409,8;64;7;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
325000000;12;6;500;180;15;1;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
380000000;4;6;303;126;22;3;12;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
400000000;8;6;578,4;504,9;20;5;5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
500000000;5;6;941,7;20;84,6;59;60;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
82000000;13;6;176;15;21,2;2;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
90000000;5;6;317,7;250;30;26;27;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
129000000;9;6;350;135;30;4;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
296000000;4;6;237;153,6;35;3;12;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
470000000;9;6;375;37;18;4;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
99000000;2;6;319;163,4;33;18;19;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
100000000;14;6;340;270;42;21;21;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
129000000;9;6;336,4;140;40;4;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
140000000;6;6;327,5;250;20;1;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
150000000;2;6;350;239;15,3;17;17;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
186000000;6;6;336,4;222,5;26;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
205000000;18;6;560;190;40;4;48;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
230000000;4;6;321,7;164,8;33,3;5;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
271570000;1;6;208,9;37;23,9;16;16;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
300000000;7;6;693;352,5;64;7;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
350000000;12;6;406,8;305,1;40,3;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
460000000;10;6;550,9;200;25;6;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
38900000;4;6;103,2;68,5;14,3;3;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
61999999;15;6;138;15;18,1;33;46;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
67500000;3;6;280;195;21;15;16;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
79000000;18;6;255,2;180;27,8;21;22;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
79500000;13;6;255;131;27,7;20;22;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
85000000;3;6;272,4;209,7;17;5;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
99000000;5;6;207;20;23,8;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
99000000;17;6;345;290;30;17;18;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
104000000;9;6;161;49,9;20;22;28;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
106140000;8;6;183;130;20;23;24;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
120000000;1;6;154;34,1;19,4;58;59;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
129000000;8;6;336,4;172,2;34,5;4;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
130000000;19;6;272,5;170;30;21;22;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
146000000;17;6;300;155;54;8;8;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
145000000;14;6;243;205;26,7;34;39;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
177000000;5;6;300;240;31,5;3;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
185000000;20;6;271;121;19,8;17;17;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
199000000;0;6;320;163,9;33,1;3;20;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
205000000;11;6;560;50;53;4;31;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
125000000;12;0;135,3;70,5;17,8;37;37;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
119000000;6;0;277;142,2;29,6;4;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
24500000;11;0;100;75;20;8;38;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
16300000;19;0;37,3;21;9,7;2;28;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
43000000;14;0;208;180;23,8;19;22;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
15000000;3;0;87,8;59;20;2;24;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
17600000;19;0;38;21,3;9,8;11;28;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
33999999;5;0;74,6;28,4;12,8;1;14;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
72000000;20;0;206;150;20;22;51;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
78500000;12;0;110,5;60,5;11,8;11;12;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
129500000;1;0;188,5;97,4;22,2;75;95;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
47500000;11;0;135;70,4;17,8;30;38;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
34000000;12;0;126,4;66;17,1;22;59;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
53900000;11;0;123;64,3;16,8;17;36;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
224500000;6;0;187;25;22,1;5;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
26500000;11;0;70;31;15;20;42;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
32500000;4;0;115;60,3;16,2;10;38;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
60000000;11;0;157;157;19,6;35;38;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
29500000;6;0;112;58,8;15,9;22;23;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
51000000;3;0;138,3;72,1;18,1;13;23;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
20450000;5;0;53,5;30;10;10;12;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
39200000;5;0;78,2;50;15;10;12;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
46850000;5;0;85;60;10;10;12;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
27500000;11;0;71;36;16;19;34;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
42000000;12;0;126;65,8;17,1;22;59;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
43000000;10;0;63;21;34;5;14;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
20500000;17;0;44;24,4;10,3;12;27;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
66937499;2;0;157,5;16,1;19,7;5;16;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
67294999;2;0;157,5;16,1;19,7;6;16;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
370000000;6;0;343,7;50;35,1;3;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
12750000;6;0;53,9;26,9;9,7;19;22;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
21000000;4;0;68,7;32,7;16,4;22;30;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
34000000;7;0;71,7;46;10;30;30;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
358000000;10;0;357;285;36,2;3;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
17000000;15;0;45,4;25,1;10,4;1;5;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
17500000;24;0;75;45;12;3;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
23000000;6;0;57,6;37,6;15;1;11;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
26500000;17;0;62;62;11,8;1;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
33000000;10;0;135;70,4;17,8;30;38;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
35900000;11;0;93,9;49,6;14,4;34;39;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
38000000;12;0;109;57,2;15,7;55;59;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
38000000;13;0;128;66,8;17,2;52;58;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
43000000;9;0;118,6;70,7;14,3;9;48;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
68000000;22;0;101;66;30;11;23;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
72000000;7;0;153,5;79,7;19,3;10;28;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
72900000;6;0;121,5;63,6;16,7;6;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
79000000;1;0;270;138,6;29;15;16;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
84000000;18;0;170;88,1;20,7;18;19;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
99000000;7;0;190;98,2;22,4;4;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
143173000;6;0;138,2;16;18,1;5;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
179000000;6;0;342;175;34,9;4;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
180000000;5;0;336,8;172,4;34,5;5;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
270000000;3;0;1117;566,8;99,1;3;12;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
270000000;6;0;522;266;49,8;6;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
555997000;8;0;390,59;199,6;39;14;15;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
730000000;8;0;517,86;309;59;14;15;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
747200000;8;0;517,86;309;59;14;15;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
747270000;8;0;517,86;309;59;14;15;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
747000000;8;0;517,86;309;59;14;15;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
10900000;11;0;77;53;7;3;5;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
37000000;8;0;70,4;37,7;12,5;14;30;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
40000000;9;0;92,1;48,7;14,3;13;24;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
44412500;7;0;93,5;49,4;14,4;13;18;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
58000000;6;0;66;35,5;12,1;5;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
3820000;15;0;13;5;3;1;14;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
4920000;18;0;16,8;8,8;3;1;14;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
4980000;18;0;17;8;3;1;14;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
8500000;21;0;30,2;19,2;6;14;18;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
8900000;11;0;66,6;43;18;4;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
10900000;23;0;30;19;6;5;30;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
15500000;6;0;49,8;24;12;3;26;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
17000000;19;0;54;40;4;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
20500000;21;0;65,2;48;10;15;23;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
21000000;6;0;57,5;37,7;9;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
23000000;5;0;85;60;11;10;22;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
24500000;8;0;53,41;29,1;11,1;27;39;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
25500000;9;0;81,3;67,8;8,5;3;6;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
30500000;13;0;81,4;60;16;12;53;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
31017000;20;0;147;76,5;18,8;22;23;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
54150000;6;0;117;40;50;3;18;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
235000000;3;0;353,2;280;40;82;95;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
6250000;12;0;30;21;4;1;6;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
